SeriesTitle,EpisodeTitle,Season,EpisodeTMSID,SeriesTMSID,,DisplayName,Licensee,AssetLanguage,Territory,TerritoryExclusion,WorkType,EntryType,SeriesTitleDisplayUnlimited,SeasonNumber,DistributionNumber,EpisodeNumber,LocalizationType,EpisodeTitleDisplayUnlimited,SeasonTitleInternalAlias,SeasonTitleDisplayUnlimited,EpisodeCount,SeasonCount,SeriesID,SeasonID,EpisodeTitleID,EpisodeID,SeriesAltID,SeasonAltID,EpisodeAltID,ALID,CompanyDisplayCredit,GroupIdentity,Director,LicenseType,LicenseRightsDescription,FormatProfile,HDR,WCG,HFR,NGAudio,Start,StartLag,End,EndLag,WindowDuration,SpecialPreOrderFulfillDate,PriceType,PriceValue,PriceCurrency,SRP,Description,Download,OtherTerms,OtherInstructions,SeriesContentID,SeasonContentID,EpisodeContentID,AvailID,UV_ID,DMA_ID,ReportingID,Metadata,SuppressionLiftDate,AnnounceDate,ReleaseYear,ReleaseHistoryOriginal,ReleaseHistoryPhysicalHV,ExceptionFlag,RatingSystem,RatingValue,RatingReason,RentalDuration,WatchDuration,FixedEndDate,CaptionIncluded,CaptionExemption,Any,ContractID,TitleStatus,Exclusive,ExclusiveAttributes,BrandingRights,BrandingRightsAttributes,ServiceProvider,TotalRunTime,HoldbackLanguage,AllowedLanguages,RequiredFulfillmentLanguages,RetailerEpisodeID1,RetailerEpisodeID2,RetailerSeasonID,RetailerSeriesID,RetailerSpare1,RetailerSpare2,RetailerSpare3,Notes
Bob The Builder,Bob's White Christmas,2,EP003260870007,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,13,,Bob's White Christmas,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E13_2428618819876_538706982642,S2_E13_2428618819876_538706982642,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E13_2428618819876_538706982642,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870007,,,SH003260870000,,,,
Bob The Builder,Pilchard In A Pickle,1,EP003260870008,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,1,,Pilchard In A Pickle,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E1_2178399299585_505153574745,S1_E1_2178399299585_505153574745,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E1_2178399299585_505153574745,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870008,,,SH003260870000,,,,
Bob The Builder,Scary Spud,1,EP003260870009,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,12,,Scary Spud,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E12_2178399299627_505153062942,S1_E12_2178399299627_505153062942,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E12_2178399299627_505153062942,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870009,,,SH003260870000,,,,
Bob The Builder,Spud the Spanner,2,EP003260870010,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,1,,Spud the Spanner,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E1_2428362819729_538653222871,S2_E1_2428362819729_538653222871,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E1_2428362819729_538653222871,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870010,,,SH003260870000,,,,
Bob The Builder,Scoop Saves The Day,1,EP003260870011,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,3,,Scoop Saves The Day,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E3_2178399299606_505153574757,S1_E3_2178399299606_505153574757,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E3_2178399299606_505153574757,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870011,,,SH003260870000,,,,
Bob The Builder,Wallpaper Wendy,2,EP003260870012,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,2,,Wallpaper Wendy,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E2_2428618819864_538706982586,S2_E2_2428618819864_538706982586,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E2_2428618819864_538706982586,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870012,,,SH003260870000,,,,
Bob The Builder,Muck Gets Stuck,1,EP003260870013,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,2,,Muck Gets Stuck,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E2_2178399299588_505153574751,S1_E2_2178399299588_505153574751,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E2_2178399299588_505153574751,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870013,,,SH003260870000,,,,
Bob The Builder,Runaway Roley,2,EP003260870014,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,3,,Runaway Roley,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E3_2428618819865_538706982599,S2_E3_2428618819865_538706982599,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E3_2428618819865_538706982599,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870014,,,SH003260870000,,,,
Bob The Builder,Travis And Scoop's Race Day,1,EP003260870015,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,10,,Travis And Scoop's Race Day,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E10_2178399299623_505153062930,S1_E10_2178399299623_505153062930,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E10_2178399299623_505153062930,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870015,,,SH003260870000,,,,
Bob The Builder,Bob's Bugle,1,EP003260870016,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,7,,Bob's Bugle,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E7_2178399299614_505153062912,S1_E7_2178399299614_505153062912,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E7_2178399299614_505153062912,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870016,,,SH003260870000,,,,
Bob The Builder,Travis Paints The Town,1,EP003260870017,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,9,,Travis Paints The Town,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E9_2178399299620_505153062924,S1_E9_2178399299620_505153062924,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E9_2178399299620_505153062924,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870017,,,SH003260870000,,,,
Bob The Builder,Naughty Spud,1,EP003260870018,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,11,,Naughty Spud,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E11_2178399299625_505153062936,S1_E11_2178399299625_505153062936,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E11_2178399299625_505153062936,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870018,,,SH003260870000,,,,
Bob The Builder,Tea Set Travis,2,EP003260870019,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,8,,Tea Set Travis,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E8_2428618819870_538706470919,S2_E8_2428618819870_538706470919,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E8_2428618819870_538706470919,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870019,,,SH003260870000,,,,
Bob The Builder,Bob's Barn Raising,1,EP003260870020,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,1,,13,,Bob's Barn Raising,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E13_2178399299630_505153062948,S1_E13_2178399299630_505153062948,,pureflixus1,,SVOD,SWP,,,,,,3/30/23,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S1_2178126915833_505114662919,S1_E13_2178399299630_505153062948,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870020,,,SH003260870000,,,,
Bob The Builder,Bob's Big Surprise,2,EP003260870021,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,4,,Bob's Big Surprise,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E4_2428618819866_538706982607,S2_E4_2428618819866_538706982607,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E4_2428618819866_538706982607,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870021,,,SH003260870000,,,,
Bob The Builder,Dizzy's Statues,2,EP003260870022,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,5,,Dizzy's Statues,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E5_2428618819867_538706470895,S2_E5_2428618819867_538706470895,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E5_2428618819867_538706470895,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870022,,,SH003260870000,,,,
Bob The Builder,Dizzy's Birdwatch,2,EP003260870023,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,9,,Dizzy's Birdwatch,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E9_2428618819871_538706470927,S2_E9_2428618819871_538706470927,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E9_2428618819871_538706470927,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870023,,,SH003260870000,,,,
Bob The Builder,Wendy's Big Match,2,EP003260870024,SH003260870000,,pureflix,,,US,,episode,Full Extract,Bob The Builder,2,,7,,Wendy's Big Match,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E7_2428618819869_538706470911,S2_E7_2428618819869_538706470911,,pureflixus1,,SVOD,SWP,,,,,,5/31/25,,12/31/25,,,,,,,,,,,,S_2178124867598_505114150874,S2_2428315203587_538639910583,S2_E7_2428618819869_538706470911,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP003260870024,,,SH003260870000,,,,
